date,username,tweet,tweet_tokens,tweet_tokens_fdist,tweet_tokens_WSW,final_tweet,sentiment
2022-10-24 09:07:26+00:00,ChaychayPalo,blt bbm bukti kehadiran negara bantu masyarakat rentan daerah istimewa yogyakarta blt bbm yogyakarta,"['blt', 'bbm', 'bukti', 'kehadiran', 'negara', 'bantu', 'masyarakat', 'rentan', 'daerah', 'istimewa', 'yogyakarta', 'blt', 'bbm', 'yogyakarta']",<FreqDist with 11 samples and 14 outcomes>,"['blt', 'bbm', 'bukti', 'kehadiran', 'negara', 'bantu', 'masyarakat', 'rentan', 'daerah', 'istimewa', 'yogyakarta', 'blt', 'bbm', 'yogyakarta']",blt bbm bukti kehadiran negara bantu masyarakat rentan daerah istimewa yogyakarta blt bbm yogyakarta,0.0
2022-10-24 09:07:23+00:00,ChaychayPalo,harga bbm disesuaikan pemerintah siapkan bantuan blt dan bsu daerah istimewa yogyakarta blt bbm yogyakarta,"['harga', 'bbm', 'disesuaikan', 'pemerintah', 'siapkan', 'bantuan', 'blt', 'dan', 'bsu', 'daerah', 'istimewa', 'yogyakarta', 'blt', 'bbm', 'yogyakarta']",<FreqDist with 12 samples and 15 outcomes>,"['harga', 'bbm', 'disesuaikan', 'pemerintah', 'siapkan', 'bantuan', 'blt', 'bsu', 'daerah', 'istimewa', 'yogyakarta', 'blt', 'bbm', 'yogyakarta']",harga bbm disesuaikan pemerintah siapkan bantuan blt bsu daerah istimewa yogyakarta blt bbm yogyakarta,1.0
2022-10-24 09:07:19+00:00,ChaychayPalo,pemerintah akan salutkan blt bbm tahap daerah istimewa yogyakarta blt bbm yogyakarta,"['pemerintah', 'akan', 'salutkan', 'blt', 'bbm', 'tahap', 'daerah', 'istimewa', 'yogyakarta', 'blt', 'bbm', 'yogyakarta']",<FreqDist with 9 samples and 12 outcomes>,"['pemerintah', 'salutkan', 'blt', 'bbm', 'tahap', 'daerah', 'istimewa', 'yogyakarta', 'blt', 'bbm', 'yogyakarta']",pemerintah salutkan blt bbm tahap daerah istimewa yogyakarta blt bbm yogyakarta,1.0
2022-10-24 09:07:14+00:00,GandalfReborn1,ardi terimakasih pak jokowi blt bbm sangat membantu kami masyarakat jawa timur berterima kasih,"['ardi', 'terimakasih', 'pak', 'jokowi', 'blt', 'bbm', 'sangat', 'membantu', 'kami', 'masyarakat', 'jawa', 'timur', 'berterima', 'kasih']",<FreqDist with 14 samples and 14 outcomes>,"['ardi', 'terimakasih', 'jokowi', 'blt', 'bbm', 'membantu', 'masyarakat', 'jawa', 'timur', 'berterima', 'kasih']",ardi terimakasih jokowi blt bbm membantu masyarakat jawa timur berterima kasih,1.0
2022-10-24 09:06:59+00:00,LastriYura,nusa tenggara timur manfaat blt bbm sudah di rasakan oleh masyarakat,"['nusa', 'tenggara', 'timur', 'manfaat', 'blt', 'bbm', 'sudah', 'di', 'rasakan', 'oleh', 'masyarakat']",<FreqDist with 11 samples and 11 outcomes>,"['nusa', 'tenggara', 'timur', 'manfaat', 'blt', 'bbm', 'rasakan', 'masyarakat']",nusa tenggara timur manfaat blt bbm rasakan masyarakat,1.0
2022-10-24 09:06:14+00:00,ardi_fps,blt bbm dongkrak daya beli masyarakat sumatera utara,"['blt', 'bbm', 'dongkrak', 'daya', 'beli', 'masyarakat', 'sumatera', 'utara']",<FreqDist with 8 samples and 8 outcomes>,"['blt', 'bbm', 'dongkrak', 'daya', 'beli', 'masyarakat', 'sumatera', 'utara']",blt bbm dongkrak daya beli masyarakat sumatera utara,0.0
2022-10-24 09:06:06+00:00,Rosalva81659421,mantap program blt telah dirasakan oleh masyarakat jawa timur,"['mantap', 'program', 'blt', 'telah', 'dirasakan', 'oleh', 'masyarakat', 'jawa', 'timur']",<FreqDist with 9 samples and 9 outcomes>,"['mantap', 'program', 'blt', 'dirasakan', 'masyarakat', 'jawa', 'timur']",mantap program blt dirasakan masyarakat jawa timur,0.0
2022-10-24 09:05:31+00:00,GandalfReborn1,masyarakat jawa timur sangat mendukung blt bbm tepat sasaran,"['masyarakat', 'jawa', 'timur', 'sangat', 'mendukung', 'blt', 'bbm', 'tepat', 'sasaran']",<FreqDist with 9 samples and 9 outcomes>,"['masyarakat', 'jawa', 'timur', 'mendukung', 'blt', 'bbm', 'sasaran']",masyarakat jawa timur mendukung blt bbm sasaran,1.0
2022-10-24 09:05:03+00:00,Kayleig68986406,ardi pemerintah berhasil salurkan blt bbm merata khususnya jawa timur sangat di,"['ardi', 'pemerintah', 'berhasil', 'salurkan', 'blt', 'bbm', 'merata', 'khususnya', 'jawa', 'timur', 'sangat', 'di']",<FreqDist with 12 samples and 12 outcomes>,"['ardi', 'pemerintah', 'berhasil', 'salurkan', 'blt', 'bbm', 'merata', 'jawa', 'timur']",ardi pemerintah berhasil salurkan blt bbm merata jawa timur,1.0
2022-10-24 09:04:00+00:00,Rosalva81659421,ardi blt bbm sampai di tangan masyarakat jawa timur bawa kebahagiaan mantap dukung,"['ardi', 'blt', 'bbm', 'sampai', 'di', 'tangan', 'masyarakat', 'jawa', 'timur', 'bawa', 'kebahagiaan', 'mantap', 'dukung']",<FreqDist with 13 samples and 13 outcomes>,"['ardi', 'blt', 'bbm', 'tangan', 'masyarakat', 'jawa', 'timur', 'bawa', 'kebahagiaan', 'mantap', 'dukung']",ardi blt bbm tangan masyarakat jawa timur bawa kebahagiaan mantap dukung,1.0
2022-10-24 09:03:59+00:00,Kayleig68986406,ardi warga jawa timur sangat terbantu dengan adanya blt,"['ardi', 'warga', 'jawa', 'timur', 'sangat', 'terbantu', 'dengan', 'adanya', 'blt']",<FreqDist with 9 samples and 9 outcomes>,"['ardi', 'warga', 'jawa', 'timur', 'terbantu', 'blt']",ardi warga jawa timur terbantu blt,0.0
2022-10-24 09:03:53+00:00,GandalfReborn1,ardi terimakasih blt bbm sudah sampai di jawa timur buat kami semua bahagia,"['ardi', 'terimakasih', 'blt', 'bbm', 'sudah', 'sampai', 'di', 'jawa', 'timur', 'buat', 'kami', 'semua', 'bahagia']",<FreqDist with 13 samples and 13 outcomes>,"['ardi', 'terimakasih', 'blt', 'bbm', 'jawa', 'timur', 'bahagia']",ardi terimakasih blt bbm jawa timur bahagia,1.0
2022-10-24 09:02:52+00:00,Kayleig68986406,pemerintah berhasil salurkan blt bbm merata khususnya jawa timur sangat dirasakan dam,"['pemerintah', 'berhasil', 'salurkan', 'blt', 'bbm', 'merata', 'khususnya', 'jawa', 'timur', 'sangat', 'dirasakan', 'dam']",<FreqDist with 12 samples and 12 outcomes>,"['pemerintah', 'berhasil', 'salurkan', 'blt', 'bbm', 'merata', 'jawa', 'timur', 'dirasakan', 'dam']",pemerintah berhasil salurkan blt bbm merata jawa timur dirasakan dam,1.0
2022-10-24 09:02:42+00:00,yulianadewiarum,dukung blt tepat sasaran dki jakarta,"['dukung', 'blt', 'tepat', 'sasaran', 'dki', 'jakarta']",<FreqDist with 6 samples and 6 outcomes>,"['dukung', 'blt', 'sasaran', 'dki', 'jakarta']",dukung blt sasaran dki jakarta,1.0
2022-10-24 09:02:34+00:00,yulianadewiarum,pembagian blt mudah dan tepat sasaran dki jakarta,"['pembagian', 'blt', 'mudah', 'dan', 'tepat', 'sasaran', 'dki', 'jakarta']",<FreqDist with 8 samples and 8 outcomes>,"['pembagian', 'blt', 'mudah', 'sasaran', 'dki', 'jakarta']",pembagian blt mudah sasaran dki jakarta,1.0
2022-10-24 09:02:20+00:00,yulianadewiarum,masyarakat apresiasi blt untuk rakyat dki jakarta,"['masyarakat', 'apresiasi', 'blt', 'untuk', 'rakyat', 'dki', 'jakarta']",<FreqDist with 7 samples and 7 outcomes>,"['masyarakat', 'apresiasi', 'blt', 'rakyat', 'dki', 'jakarta']",masyarakat apresiasi blt rakyat dki jakarta,0.0
2022-10-24 09:02:15+00:00,GandalfReborn1,cok blt bbm dukung pertumbuhan ekonomi di jawa timur,"['cok', 'blt', 'bbm', 'dukung', 'pertumbuhan', 'ekonomi', 'di', 'jawa', 'timur']",<FreqDist with 9 samples and 9 outcomes>,"['cok', 'blt', 'bbm', 'dukung', 'pertumbuhan', 'ekonomi', 'jawa', 'timur']",cok blt bbm dukung pertumbuhan ekonomi jawa timur,1.0
2022-10-24 09:02:08+00:00,Rosalva81659421,ardi terima kasih banyak warga jawa timur sangat senang dengan blt bbm yg diberika,"['ardi', 'terima', 'kasih', 'banyak', 'warga', 'jawa', 'timur', 'sangat', 'senang', 'dengan', 'blt', 'bbm', 'yg', 'diberika']",<FreqDist with 14 samples and 14 outcomes>,"['ardi', 'terima', 'kasih', 'warga', 'jawa', 'timur', 'senang', 'blt', 'bbm', 'diberika']",ardi terima kasih warga jawa timur senang blt bbm diberika,1.0
2022-10-24 09:02:06+00:00,yulianadewiarum,asyik blt cair utk ojol bulan oktober dki jakarta,"['asyik', 'blt', 'cair', 'utk', 'ojol', 'bulan', 'oktober', 'dki', 'jakarta']",<FreqDist with 9 samples and 9 outcomes>,"['asyik', 'blt', 'cair', 'ojol', 'oktober', 'dki', 'jakarta']",asyik blt cair ojol oktober dki jakarta,1.0
2022-10-24 09:01:51+00:00,yulianadewiarum,dukung dan kawal penyaluran blt dki jakarta,"['dukung', 'dan', 'kawal', 'penyaluran', 'blt', 'dki', 'jakarta']",<FreqDist with 7 samples and 7 outcomes>,"['dukung', 'kawal', 'penyaluran', 'blt', 'dki', 'jakarta']",dukung kawal penyaluran blt dki jakarta,1.0
2022-10-24 09:01:50+00:00,Kayleig68986406,ardi pemerintah berhasil salurkan blt bbm merata khususnya jawa timur sangat dirasakan dampak,"['ardi', 'pemerintah', 'berhasil', 'salurkan', 'blt', 'bbm', 'merata', 'khususnya', 'jawa', 'timur', 'sangat', 'dirasakan', 'dampak']",<FreqDist with 13 samples and 13 outcomes>,"['ardi', 'pemerintah', 'berhasil', 'salurkan', 'blt', 'bbm', 'merata', 'jawa', 'timur', 'dirasakan', 'dampak']",ardi pemerintah berhasil salurkan blt bbm merata jawa timur dirasakan dampak,1.0
2022-10-24 09:01:40+00:00,yulianadewiarum,penyaluran blt bbm hampir persen dki jakarta,"['penyaluran', 'blt', 'bbm', 'hampir', 'persen', 'dki', 'jakarta']",<FreqDist with 7 samples and 7 outcomes>,"['penyaluran', 'blt', 'bbm', 'persen', 'dki', 'jakarta']",penyaluran blt bbm persen dki jakarta,0.0
2022-10-24 09:01:27+00:00,yulianadewiarum,blt bbm sanagat bermanfaat dki jakarta,"['blt', 'bbm', 'sanagat', 'bermanfaat', 'dki', 'jakarta']",<FreqDist with 6 samples and 6 outcomes>,"['blt', 'bbm', 'sanagat', 'bermanfaat', 'dki', 'jakarta']",blt bbm sanagat bermanfaat dki jakarta,1.0
2022-10-24 09:01:16+00:00,yulianadewiarum,mantap blt cair semoga bermanfaat dki jakarta,"['mantap', 'blt', 'cair', 'semoga', 'bermanfaat', 'dki', 'jakarta']",<FreqDist with 7 samples and 7 outcomes>,"['mantap', 'blt', 'cair', 'semoga', 'bermanfaat', 'dki', 'jakarta']",mantap blt cair semoga bermanfaat dki jakarta,1.0
2022-10-24 09:01:05+00:00,yulianadewiarum,dukung pemerintah percepat penyaluran blt dki jakarta,"['dukung', 'pemerintah', 'percepat', 'penyaluran', 'blt', 'dki', 'jakarta']",<FreqDist with 7 samples and 7 outcomes>,"['dukung', 'pemerintah', 'percepat', 'penyaluran', 'blt', 'dki', 'jakarta']",dukung pemerintah percepat penyaluran blt dki jakarta,1.0
2022-10-24 09:00:51+00:00,yulianadewiarum,hore blt cair lagi dki jakarta,"['hore', 'blt', 'cair', 'lagi', 'dki', 'jakarta']",<FreqDist with 6 samples and 6 outcomes>,"['hore', 'blt', 'cair', 'dki', 'jakarta']",hore blt cair dki jakarta,0.0
2022-10-24 09:00:42+00:00,Kayleig68986406,warga jawa timur sangat terbantu dengan adanya blt,"['warga', 'jawa', 'timur', 'sangat', 'terbantu', 'dengan', 'adanya', 'blt']",<FreqDist with 8 samples and 8 outcomes>,"['warga', 'jawa', 'timur', 'terbantu', 'blt']",warga jawa timur terbantu blt,0.0
2022-10-24 09:00:17+00:00,yulianadewiarum,masyarakat apresiasi blt untuk rakyat dki jakarta,"['masyarakat', 'apresiasi', 'blt', 'untuk', 'rakyat', 'dki', 'jakarta']",<FreqDist with 7 samples and 7 outcomes>,"['masyarakat', 'apresiasi', 'blt', 'rakyat', 'dki', 'jakarta']",masyarakat apresiasi blt rakyat dki jakarta,0.0
2022-10-24 09:00:15+00:00,GandalfReborn1,blt bbm dukung pertumbuhan ekonomi di jawa timur,"['blt', 'bbm', 'dukung', 'pertumbuhan', 'ekonomi', 'di', 'jawa', 'timur']",<FreqDist with 8 samples and 8 outcomes>,"['blt', 'bbm', 'dukung', 'pertumbuhan', 'ekonomi', 'jawa', 'timur']",blt bbm dukung pertumbuhan ekonomi jawa timur,1.0
2022-10-24 09:00:11+00:00,Rosalva81659421,dukung blt yang sangat membantu masyrakat di jawa timur,"['dukung', 'blt', 'yang', 'sangat', 'membantu', 'masyrakat', 'di', 'jawa', 'timur']",<FreqDist with 9 samples and 9 outcomes>,"['dukung', 'blt', 'membantu', 'masyrakat', 'jawa', 'timur']",dukung blt membantu masyrakat jawa timur,1.0
2022-10-24 08:59:50+00:00,Kayleig68986406,warga jawa timur sangat terbantu dengan adanya blt,"['warga', 'jawa', 'timur', 'sangat', 'terbantu', 'dengan', 'adanya', 'blt']",<FreqDist with 8 samples and 8 outcomes>,"['warga', 'jawa', 'timur', 'terbantu', 'blt']",warga jawa timur terbantu blt,0.0
2022-10-24 08:59:49+00:00,yulianadewiarum,penyaluran blt bbm hampir persen dki jakarta,"['penyaluran', 'blt', 'bbm', 'hampir', 'persen', 'dki', 'jakarta']",<FreqDist with 7 samples and 7 outcomes>,"['penyaluran', 'blt', 'bbm', 'persen', 'dki', 'jakarta']",penyaluran blt bbm persen dki jakarta,0.0
2022-10-24 08:59:37+00:00,yulianadewiarum,blt bbm sanagat bermanfaat dki jakarta,"['blt', 'bbm', 'sanagat', 'bermanfaat', 'dki', 'jakarta']",<FreqDist with 6 samples and 6 outcomes>,"['blt', 'bbm', 'sanagat', 'bermanfaat', 'dki', 'jakarta']",blt bbm sanagat bermanfaat dki jakarta,1.0
2022-10-24 08:59:25+00:00,yulianadewiarum,dukung dan kawal penyaluran blt dki jakarta,"['dukung', 'dan', 'kawal', 'penyaluran', 'blt', 'dki', 'jakarta']",<FreqDist with 7 samples and 7 outcomes>,"['dukung', 'kawal', 'penyaluran', 'blt', 'dki', 'jakarta']",dukung kawal penyaluran blt dki jakarta,1.0
2022-10-24 08:59:14+00:00,yulianadewiarum,pembagian blt mudah dan tepat sasaran dki jakarta,"['pembagian', 'blt', 'mudah', 'dan', 'tepat', 'sasaran', 'dki', 'jakarta']",<FreqDist with 8 samples and 8 outcomes>,"['pembagian', 'blt', 'mudah', 'sasaran', 'dki', 'jakarta']",pembagian blt mudah sasaran dki jakarta,1.0
2022-10-24 08:58:57+00:00,rustomcasilan,manfaatkan penggunaan blt bbm dengan bijak yaa,"['manfaatkan', 'penggunaan', 'blt', 'bbm', 'dengan', 'bijak', 'yaa']",<FreqDist with 7 samples and 7 outcomes>,"['manfaatkan', 'penggunaan', 'blt', 'bbm', 'bijak', 'yaa']",manfaatkan penggunaan blt bbm bijak yaa,1.0
2022-10-24 08:58:52+00:00,rustomcasilan,ayo bijak manfaatkan blt bbm,"['ayo', 'bijak', 'manfaatkan', 'blt', 'bbm']",<FreqDist with 5 samples and 5 outcomes>,"['ayo', 'bijak', 'manfaatkan', 'blt', 'bbm']",ayo bijak manfaatkan blt bbm,1.0
2022-10-24 08:58:50+00:00,Kayleig68986406,warga jawa timur sangat terbantu dengan adanya blt,"['warga', 'jawa', 'timur', 'sangat', 'terbantu', 'dengan', 'adanya', 'blt']",<FreqDist with 8 samples and 8 outcomes>,"['warga', 'jawa', 'timur', 'terbantu', 'blt']",warga jawa timur terbantu blt,0.0
2022-10-24 08:58:47+00:00,rustomcasilan,blt bantu kegiatan perekonomian masyarakat,"['blt', 'bantu', 'kegiatan', 'perekonomian', 'masyarakat']",<FreqDist with 5 samples and 5 outcomes>,"['blt', 'bantu', 'kegiatan', 'perekonomian', 'masyarakat']",blt bantu kegiatan perekonomian masyarakat,0.0
2022-10-24 08:58:24+00:00,Elizabe91164520,manfaatkan penggunaan blt bbm dki jakarta,"['manfaatkan', 'penggunaan', 'blt', 'bbm', 'dki', 'jakarta']",<FreqDist with 6 samples and 6 outcomes>,"['manfaatkan', 'penggunaan', 'blt', 'bbm', 'dki', 'jakarta']",manfaatkan penggunaan blt bbm dki jakarta,0.0
2022-10-24 08:58:22+00:00,Elizabe91164520,blt sangat membantu dki jakarta,"['blt', 'sangat', 'membantu', 'dki', 'jakarta']",<FreqDist with 5 samples and 5 outcomes>,"['blt', 'membantu', 'dki', 'jakarta']",blt membantu dki jakarta,1.0
2022-10-24 08:58:19+00:00,Rosalva81659421,ardi jawa timur sangat dukung blt tepat sasaran,"['ardi', 'jawa', 'timur', 'sangat', 'dukung', 'blt', 'tepat', 'sasaran']",<FreqDist with 8 samples and 8 outcomes>,"['ardi', 'jawa', 'timur', 'dukung', 'blt', 'sasaran']",ardi jawa timur dukung blt sasaran,1.0
2022-10-24 08:58:17+00:00,Elizabe91164520,bijak dengan blt dki jakarta,"['bijak', 'dengan', 'blt', 'dki', 'jakarta']",<FreqDist with 5 samples and 5 outcomes>,"['bijak', 'blt', 'dki', 'jakarta']",bijak blt dki jakarta,1.0
2022-10-24 08:58:15+00:00,Elizabe91164520,blt bbm dongkrak daya beli dki jakarta,"['blt', 'bbm', 'dongkrak', 'daya', 'beli', 'dki', 'jakarta']",<FreqDist with 7 samples and 7 outcomes>,"['blt', 'bbm', 'dongkrak', 'daya', 'beli', 'dki', 'jakarta']",blt bbm dongkrak daya beli dki jakarta,0.0
2022-10-24 08:58:13+00:00,Elizabe91164520,ayo bijak manfaarkan blt bbm dki jakarta,"['ayo', 'bijak', 'manfaarkan', 'blt', 'bbm', 'dki', 'jakarta']",<FreqDist with 7 samples and 7 outcomes>,"['ayo', 'bijak', 'manfaarkan', 'blt', 'bbm', 'dki', 'jakarta']",ayo bijak manfaarkan blt bbm dki jakarta,1.0
2022-10-24 08:56:58+00:00,nadiapurwati89,blt bbm donkrak daya beli masyarakat,"['blt', 'bbm', 'donkrak', 'daya', 'beli', 'masyarakat']",<FreqDist with 6 samples and 6 outcomes>,"['blt', 'bbm', 'donkrak', 'daya', 'beli', 'masyarakat']",blt bbm donkrak daya beli masyarakat,0.0
2022-10-24 08:56:28+00:00,Kayleig68986406,pemerintah berhasil salurkan blt bbm merata khususnya jawa timur sangat dirasakan dampak positif nya,"['pemerintah', 'berhasil', 'salurkan', 'blt', 'bbm', 'merata', 'khususnya', 'jawa', 'timur', 'sangat', 'dirasakan', 'dampak', 'positif', 'nya']",<FreqDist with 14 samples and 14 outcomes>,"['pemerintah', 'berhasil', 'salurkan', 'blt', 'bbm', 'merata', 'jawa', 'timur', 'dirasakan', 'dampak', 'positif']",pemerintah berhasil salurkan blt bbm merata jawa timur dirasakan dampak positif,1.0
2022-10-24 08:56:18+00:00,Rosalva81659421,mantap program blt telah dirasakan oleh masyarakat jawa timur,"['mantap', 'program', 'blt', 'telah', 'dirasakan', 'oleh', 'masyarakat', 'jawa', 'timur']",<FreqDist with 9 samples and 9 outcomes>,"['mantap', 'program', 'blt', 'dirasakan', 'masyarakat', 'jawa', 'timur']",mantap program blt dirasakan masyarakat jawa timur,0.0
2022-10-24 08:55:13+00:00,Kayleig68986406,pemerintah pastikan blt tepat sasaran rakyat jawa timur merasakannya,"['pemerintah', 'pastikan', 'blt', 'tepat', 'sasaran', 'rakyat', 'jawa', 'timur', 'merasakannya']",<FreqDist with 9 samples and 9 outcomes>,"['pemerintah', 'pastikan', 'blt', 'sasaran', 'rakyat', 'jawa', 'timur', 'merasakannya']",pemerintah pastikan blt sasaran rakyat jawa timur merasakannya,1.0
2022-10-24 08:54:55+00:00,hanifaisma,manfaatkan penggunaan blt bbm dengan bijak yaa,"['manfaatkan', 'penggunaan', 'blt', 'bbm', 'dengan', 'bijak', 'yaa']",<FreqDist with 7 samples and 7 outcomes>,"['manfaatkan', 'penggunaan', 'blt', 'bbm', 'bijak', 'yaa']",manfaatkan penggunaan blt bbm bijak yaa,1.0
2022-10-24 08:54:33+00:00,hanifaisma,ayo bijak manfaatkan blt bbm,"['ayo', 'bijak', 'manfaatkan', 'blt', 'bbm']",<FreqDist with 5 samples and 5 outcomes>,"['ayo', 'bijak', 'manfaatkan', 'blt', 'bbm']",ayo bijak manfaatkan blt bbm,1.0
2022-10-24 08:54:18+00:00,Rosalva81659421,terima kasih banyak warga jawa timur sangat senang dengan blt bbm yg diberikan mantap,"['terima', 'kasih', 'banyak', 'warga', 'jawa', 'timur', 'sangat', 'senang', 'dengan', 'blt', 'bbm', 'yg', 'diberikan', 'mantap']",<FreqDist with 14 samples and 14 outcomes>,"['terima', 'kasih', 'warga', 'jawa', 'timur', 'senang', 'blt', 'bbm', 'mantap']",terima kasih warga jawa timur senang blt bbm mantap,1.0
2022-10-24 08:53:58+00:00,hanifaisma,blt bantu kegiatan perekonomian masyarakat,"['blt', 'bantu', 'kegiatan', 'perekonomian', 'masyarakat']",<FreqDist with 5 samples and 5 outcomes>,"['blt', 'bantu', 'kegiatan', 'perekonomian', 'masyarakat']",blt bantu kegiatan perekonomian masyarakat,0.0
2022-10-24 08:53:13+00:00,Kayleig68986406,pemerintah pastikan blt tepat sasaran rakyat jawa timur merasakannya,"['pemerintah', 'pastikan', 'blt', 'tepat', 'sasaran', 'rakyat', 'jawa', 'timur', 'merasakannya']",<FreqDist with 9 samples and 9 outcomes>,"['pemerintah', 'pastikan', 'blt', 'sasaran', 'rakyat', 'jawa', 'timur', 'merasakannya']",pemerintah pastikan blt sasaran rakyat jawa timur merasakannya,1.0
2022-10-24 08:52:28+00:00,Rosalva81659421,blt untuk tukang becakojol cair komunitas ojol di jawa timur dukung penyaluran blt,"['blt', 'untuk', 'tukang', 'becakojol', 'cair', 'komunitas', 'ojol', 'di', 'jawa', 'timur', 'dukung', 'penyaluran', 'blt']",<FreqDist with 12 samples and 13 outcomes>,"['blt', 'tukang', 'becakojol', 'cair', 'komunitas', 'ojol', 'jawa', 'timur', 'dukung', 'penyaluran', 'blt']",blt tukang becakojol cair komunitas ojol jawa timur dukung penyaluran blt,1.0
2022-10-24 08:52:18+00:00,AurelNovelia,bantuan produktif usaha mikro bantuan sosial tunai blt dana desa dan program kartu pra kerja yg terus ditingkatk,"['bantuan', 'produktif', 'usaha', 'mikro', 'bantuan', 'sosial', 'tunai', 'blt', 'dana', 'desa', 'dan', 'program', 'kartu', 'pra', 'kerja', 'yg', 'terus', 'ditingkatk']",<FreqDist with 17 samples and 18 outcomes>,"['bantuan', 'produktif', 'usaha', 'mikro', 'bantuan', 'sosial', 'tunai', 'blt', 'dana', 'desa', 'program', 'kartu', 'pra', 'kerja', 'ditingkatk']",bantuan produktif usaha mikro bantuan sosial tunai blt dana desa program kartu pra kerja ditingkatk,1.0
2022-10-24 08:51:23+00:00,SatePadang170,blt bbm banyak manfaat nyaa,"['blt', 'bbm', 'banyak', 'manfaat', 'nyaa']",<FreqDist with 5 samples and 5 outcomes>,"['blt', 'bbm', 'manfaat', 'nyaa']",blt bbm manfaat nyaa,1.0
2022-10-24 08:50:58+00:00,mbau_ninda,masyarakat nusa tenggara timur mendukung program blt bbm demi membantu ekonomi masyarakat,"['masyarakat', 'nusa', 'tenggara', 'timur', 'mendukung', 'program', 'blt', 'bbm', 'demi', 'membantu', 'ekonomi', 'masyarakat']",<FreqDist with 11 samples and 12 outcomes>,"['masyarakat', 'nusa', 'tenggara', 'timur', 'mendukung', 'program', 'blt', 'bbm', 'membantu', 'ekonomi', 'masyarakat']",masyarakat nusa tenggara timur mendukung program blt bbm membantu ekonomi masyarakat,1.0
2022-10-24 08:48:21+00:00,SatePadang170,blt bbm dongkrak daya beli masyarakat,"['blt', 'bbm', 'dongkrak', 'daya', 'beli', 'masyarakat']",<FreqDist with 6 samples and 6 outcomes>,"['blt', 'bbm', 'dongkrak', 'daya', 'beli', 'masyarakat']",blt bbm dongkrak daya beli masyarakat,0.0
2022-10-24 08:48:00+00:00,SatePadang170,bijak manfaatkan blt bbm,"['bijak', 'manfaatkan', 'blt', 'bbm']",<FreqDist with 4 samples and 4 outcomes>,"['bijak', 'manfaatkan', 'blt', 'bbm']",bijak manfaatkan blt bbm,1.0
